timestamp;SID;Etapa;Subetapa;Remoto;Local
03/07-16:27:53.550225 ;528;3;0;127.254.70.156;131.84.1.31
03/07-16:27:53.555077 ;528;3;0;127.165.216.3;131.84.1.31
03/07-16:27:53.561942 ;528;3;0;127.176.6.213;131.84.1.31
03/07-16:27:53.565944 ;528;3;0;127.16.127.153;131.84.1.31
03/07-16:27:53.586582 ;528;3;0;127.53.249.134;131.84.1.31
03/07-16:27:53.596076 ;528;3;0;127.209.56.205;131.84.1.31
03/07-16:27:53.679540 ;528;3;0;127.146.215.206;131.84.1.31
03/07-16:27:53.693000 ;528;3;0;127.152.62.7;131.84.1.31
03/07-16:27:53.694121 ;528;3;0;127.239.36.89;131.84.1.31
03/07-16:27:53.696780 ;528;3;0;127.225.63.39;131.84.1.31
03/07-16:27:53.700697 ;528;3;0;127.179.98.180;131.84.1.31
03/07-16:27:53.704892 ;528;3;0;127.182.21.240;131.84.1.31
03/07-16:27:53.710397 ;528;3;0;127.71.160.44;131.84.1.31
03/07-16:27:53.714414 ;528;3;0;127.227.9.165;131.84.1.31
03/07-16:27:53.766525 ;528;3;0;127.158.57.191;131.84.1.31
03/07-16:27:53.768128 ;528;3;0;127.201.162.238;131.84.1.31
03/07-16:27:53.769272 ;528;3;0;127.229.136.173;131.84.1.31
03/07-16:27:53.794914 ;528;3;0;127.172.197.211;131.84.1.31
03/07-16:27:53.865776 ;528;3;0;127.251.221.119;131.84.1.31
03/07-16:27:53.876785 ;528;3;0;127.101.72.243;131.84.1.31
03/07-16:27:53.879860 ;528;3;0;127.93.55.203;131.84.1.31
03/07-16:27:53.970192 ;528;3;0;127.151.88.233;131.84.1.31
03/07-16:27:53.983112 ;528;3;0;127.231.200.67;131.84.1.31
03/07-16:27:54.044007 ;528;3;0;127.167.16.113;131.84.1.31
03/07-16:27:54.105756 ;528;3;0;127.174.104.79;131.84.1.31
03/07-16:27:54.111003 ;528;3;0;127.202.55.61;131.84.1.31
03/07-16:27:54.143280 ;528;3;0;127.6.240.245;131.84.1.31
03/07-16:27:54.146070 ;528;3;0;127.203.23.45;131.84.1.31
03/07-16:27:54.148213 ;528;3;0;127.83.254.157;131.84.1.31
03/07-16:27:54.164655 ;528;3;0;127.9.207.77;131.84.1.31
03/07-16:27:54.169486 ;528;3;0;127.63.82.145;131.84.1.31
03/07-16:27:54.216974 ;528;3;0;127.25.65.84;131.84.1.31
03/07-16:27:54.222818 ;528;3;0;127.90.178.70;131.84.1.31
03/07-16:27:54.232652 ;528;3;0;127.188.12.157;131.84.1.31
03/07-16:27:54.271169 ;528;3;0;127.124.199.23;131.84.1.31
03/07-16:27:54.277470 ;528;3;0;127.225.145.192;131.84.1.31
03/07-16:27:54.279356 ;528;3;0;127.6.176.200;131.84.1.31
03/07-16:27:54.279997 ;528;3;0;127.151.232.78;131.84.1.31
03/07-16:27:54.314381 ;528;3;0;127.7.96.78;131.84.1.31
03/07-16:27:54.319728 ;528;3;0;127.52.53.182;131.84.1.31
03/07-16:27:54.367749 ;528;3;0;127.232.120.153;131.84.1.31
03/07-16:27:54.368378 ;528;3;0;127.167.54.113;131.84.1.31
03/07-16:27:54.380964 ;528;3;0;127.178.89.150;131.84.1.31
03/07-16:27:54.381735 ;1421;3;1;54.236.202.91;131.84.1.31
03/07-16:27:54.387261 ;528;3;0;127.65.132.229;131.84.1.31
03/07-16:27:54.393087 ;528;3;0;127.133.239.20;131.84.1.31
03/07-16:27:54.411233 ;528;3;0;127.182.246.39;131.84.1.31
03/07-16:27:54.472069 ;528;3;0;127.57.1.78;131.84.1.31
03/07-16:27:54.489656 ;528;3;0;127.130.142.248;131.84.1.31
03/07-16:27:54.500020 ;528;3;0;127.240.11.18;131.84.1.31
03/07-16:27:54.587646 ;528;3;0;127.158.189.126;131.84.1.31
03/07-16:27:54.598073 ;528;3;0;127.131.56.206;131.84.1.31
03/07-16:27:54.604581 ;528;3;0;127.170.84.62;131.84.1.31
03/07-16:27:54.619087 ;528;3;0;127.248.104.241;131.84.1.31
03/07-16:27:54.665501 ;528;3;0;127.181.191.132;131.84.1.31
03/07-16:27:54.671677 ;528;3;0;127.10.18.253;131.84.1.31
03/07-16:27:54.693443 ;528;3;0;127.195.29.203;131.84.1.31
03/07-16:27:54.703567 ;528;3;0;127.83.112.140;131.84.1.31
03/07-16:27:54.708605 ;528;3;0;127.1.52.209;131.84.1.31
03/07-16:27:54.761122 ;528;3;0;127.128.48.225;131.84.1.31
03/07-16:27:54.761356 ;528;3;0;127.245.208.190;131.84.1.31
03/07-16:27:54.768311 ;528;3;0;127.101.188.85;131.84.1.31
03/07-16:27:54.771639 ;528;3;0;127.200.52.52;131.84.1.31
03/07-16:27:54.783852 ;528;3;0;127.141.125.122;131.84.1.31
03/07-16:27:54.790528 ;528;3;0;127.126.227.188;131.84.1.31
03/07-16:27:54.795793 ;528;3;0;127.82.208.41;131.84.1.31
03/07-16:27:54.796047 ;528;3;0;127.95.55.83;131.84.1.31
03/07-16:27:54.803371 ;528;3;0;127.17.236.123;131.84.1.31
03/07-16:27:54.817327 ;528;3;0;127.126.130.42;131.84.1.31
03/07-16:27:54.822240 ;528;3;0;127.178.83.188;131.84.1.31
03/07-16:27:54.833124 ;528;3;0;127.27.152.112;131.84.1.31
03/07-16:27:54.855656 ;528;3;0;127.8.30.194;131.84.1.31
03/07-16:27:54.955048 ;528;3;0;127.216.250.80;131.84.1.31
03/07-16:27:54.956107 ;528;3;0;127.45.128.194;131.84.1.31
03/07-16:27:54.990396 ;528;3;0;127.63.92.55;131.84.1.31
03/07-16:27:54.994070 ;528;3;0;127.219.9.179;131.84.1.31
03/07-16:27:54.996240 ;528;3;0;127.255.33.30;131.84.1.31
03/07-16:27:55.002529 ;528;3;0;127.162.76.116;131.84.1.31
03/07-16:27:55.040605 ;528;3;0;127.84.81.30;131.84.1.31
03/07-16:27:55.049895 ;528;3;0;127.53.238.16;131.84.1.31
03/07-16:27:55.067731 ;528;3;0;127.47.4.135;131.84.1.31
03/07-16:27:55.105106 ;528;3;0;127.233.20.35;131.84.1.31
03/07-16:27:55.124513 ;528;3;0;127.158.251.150;131.84.1.31
03/07-16:27:55.160028 ;528;3;0;127.44.207.213;131.84.1.31
03/07-16:27:55.182338 ;528;3;0;127.123.78.74;131.84.1.31
03/07-16:27:55.216390 ;528;3;0;127.124.106.160;131.84.1.31
03/07-16:27:55.221218 ;528;3;0;127.24.80.232;131.84.1.31
03/07-16:27:55.224814 ;528;3;0;127.64.83.204;131.84.1.31
03/07-16:27:55.228367 ;528;3;0;127.126.211.251;131.84.1.31
03/07-16:27:55.234279 ;528;3;0;127.57.94.240;131.84.1.31
03/07-16:27:55.244000 ;528;3;0;127.72.166.133;131.84.1.31
03/07-16:27:55.280865 ;528;3;0;127.135.253.127;131.84.1.31
03/07-16:27:55.296238 ;528;3;0;127.209.174.52;131.84.1.31
03/07-16:27:55.297816 ;528;3;0;127.101.59.58;131.84.1.31
03/07-16:27:55.300976 ;528;3;0;127.81.75.253;131.84.1.31
03/07-16:27:55.313367 ;528;3;0;127.174.111.194;131.84.1.31
03/07-16:27:55.346327 ;528;3;0;127.146.182.136;131.84.1.31
03/07-16:27:55.358986 ;528;3;0;127.103.170.64;131.84.1.31
03/07-16:27:55.463820 ;528;3;0;127.183.79.123;131.84.1.31
03/07-16:27:55.473304 ;528;3;0;127.3.250.154;131.84.1.31
03/07-16:27:55.476030 ;528;3;0;127.207.199.133;131.84.1.31
03/07-16:27:55.481935 ;528;3;0;127.58.74.237;131.84.1.31
03/07-16:27:55.484147 ;528;3;0;127.108.202.5;131.84.1.31
03/07-16:27:55.497870 ;528;3;0;127.91.197.133;131.84.1.31
03/07-16:27:55.551868 ;528;3;0;127.45.73.200;131.84.1.31
03/07-16:27:55.554316 ;528;3;0;127.112.96.165;131.84.1.31
03/07-16:27:55.556836 ;528;3;0;127.233.155.222;131.84.1.31
03/07-16:27:55.600240 ;528;3;0;127.128.218.210;131.84.1.31
03/07-16:27:55.600454 ;524;3;0;115.166.137.80;131.84.1.31
03/07-16:27:55.608850 ;528;3;0;127.253.37.56;131.84.1.31
03/07-16:27:55.636867 ;528;3;0;127.15.221.243;131.84.1.31
03/07-16:27:55.639968 ;528;3;0;127.205.151.139;131.84.1.31
03/07-16:27:55.645378 ;528;3;0;127.103.205.2;131.84.1.31
03/07-16:27:55.666253 ;1421;3;1;40.150.29.185;131.84.1.31
03/07-16:27:55.682456 ;528;3;0;127.119.234.29;131.84.1.31
03/07-16:27:55.692430 ;528;3;0;127.136.243.202;131.84.1.31
03/07-16:27:55.713509 ;528;3;0;127.58.6.11;131.84.1.31
03/07-16:27:55.738639 ;528;3;0;127.215.166.74;131.84.1.31
03/07-16:27:55.747828 ;528;3;0;127.229.65.23;131.84.1.31
03/07-16:27:55.752655 ;528;3;0;127.85.42.211;131.84.1.31
03/07-16:27:55.762682 ;528;3;0;127.114.55.56;131.84.1.31
03/07-16:27:55.805444 ;528;3;0;127.31.65.41;131.84.1.31
03/07-16:27:55.806349 ;1421;3;1;34.5.17.249;131.84.1.31
03/07-16:27:55.808874 ;528;3;0;127.189.86.37;131.84.1.31
03/07-16:27:55.868708 ;528;3;0;127.95.53.41;131.84.1.31
03/07-16:27:55.878616 ;528;3;0;127.57.200.92;131.84.1.31
03/07-16:27:55.893083 ;528;3;0;127.51.156.49;131.84.1.31
03/07-16:27:55.933786 ;528;3;0;127.208.116.187;131.84.1.31
03/07-16:27:55.947836 ;528;3;0;127.170.91.190;131.84.1.31
03/07-16:27:55.964706 ;528;3;0;127.205.200.56;131.84.1.31
03/07-16:27:55.966513 ;528;3;0;127.166.85.67;131.84.1.31
03/07-16:27:56.007891 ;528;3;0;127.168.146.83;131.84.1.31
03/07-16:27:56.058768 ;528;3;0;127.15.11.159;131.84.1.31
03/07-16:27:56.074700 ;528;3;0;127.144.81.98;131.84.1.31
03/07-16:27:56.118931 ;528;3;0;127.17.173.217;131.84.1.31
03/07-16:27:56.122641 ;528;3;0;127.17.139.100;131.84.1.31
03/07-16:27:56.124331 ;528;3;0;127.70.222.123;131.84.1.31
03/07-16:27:56.125830 ;528;3;0;127.14.252.97;131.84.1.31
03/07-16:27:56.152349 ;528;3;0;127.16.218.30;131.84.1.31
03/07-16:27:56.214326 ;528;3;0;127.114.146.130;131.84.1.31
03/07-16:27:56.217467 ;528;3;0;127.86.199.143;131.84.1.31
03/07-16:27:56.227147 ;528;3;0;127.194.66.94;131.84.1.31
03/07-16:27:56.227902 ;528;3;0;127.238.92.12;131.84.1.31
03/07-16:27:56.235264 ;528;3;0;127.164.17.230;131.84.1.31
03/07-16:27:56.277774 ;528;3;0;127.151.251.165;131.84.1.31
03/07-16:27:56.288451 ;528;3;0;127.145.9.97;131.84.1.31
03/07-16:27:56.325192 ;528;3;0;127.130.26.251;131.84.1.31
03/07-16:27:56.338954 ;528;3;0;127.229.55.144;131.84.1.31
03/07-16:27:56.407165 ;528;3;0;127.52.22.44;131.84.1.31
03/07-16:27:56.409054 ;528;3;0;127.159.51.64;131.84.1.31
03/07-16:27:56.409195 ;528;3;0;127.16.242.53;131.84.1.31
